"Occurrence_ID"	"Island_ID"	"OceanRegion"	"Archipelagoname"	"IslandName"	"Class"	"Order"	"Family"	"Species_name"	"Species_ID"	"Status"	"Body_mass"	"Log_mass"	"Surrogate_used_mass"	"Flying"	"Diet"	"Long"	"Lat"	"Area"	"Dist"	"SLMP"	"Elev"	"status.binary"
1163	73	"Atlantic"	"Azores"	"Sao Miguel"	"Aves"	"Passeriformes"	"Fringillidae"	"Carduelis carduelis"	NA	"Extant"	16	NA	0	1	1	-25.481891	37.7954	744.72	1400.65	0.445	1094	0
1171	73	"Atlantic"	"Azores"	"Sao Miguel"	"Aves"	"Passeriformes"	"Fringillidae"	"Pyrrhula murina"	NA	"Extant"	30	NA	0	1	1	-25.481891	37.7954	744.72	1400.65	0.445	1094	0
1080	74	"Atlantic"	"Azores"	"Terceira"	"Aves"	"Columbiformes"	"Columbidae"	"Columba livia"	NA	"Extant"	354.5	NA	0	1	1	-27.2123	38.723901	400.56	1537.24	0.46	930	0
1089	74	"Atlantic"	"Azores"	"Terceira"	"Aves"	"Columbiformes"	"Columbidae"	"Columba palumbus"	NA	"Extant"	490	NA	0	1	1	-27.2123	38.723901	400.56	1537.24	0.46	930	0
1097	74	"Atlantic"	"Azores"	"Terceira"	"Aves"	"Passeriformes"	"Turdidae"	"Erithacus rubecula"	114	"Extant"	17.7	1.247973266	0	1	1	-27.2123	38.723901	400.56	1537.24	0.46	930	0
1105	74	"Atlantic"	"Azores"	"Terceira"	"Aves"	"Passeriformes"	"Turdidae"	"Turdus merula"	340	"Extant"	89.05	1.949633924	0	1	1	-27.2123	38.723901	400.56	1537.24	0.46	930	0
1114	74	"Atlantic"	"Azores"	"Terceira"	"Aves"	"Passeriformes"	"Sylviidae"	"Sylvia atricapilla"	325	"Extant"	16.7	1.222716471	0	1	1	-27.2123	38.723901	400.56	1537.24	0.46	930	0
1123	74	"Atlantic"	"Azores"	"Terceira"	"Aves"	"Passeriformes"	"Sturnidae"	"Sturnus vulgaris"	NA	"Extant"	78.03333333	NA	0	1	1	-27.2123	38.723901	400.56	1537.24	0.46	930	0
1132	74	"Atlantic"	"Azores"	"Terceira"	"Aves"	"Passeriformes"	"Passeridae"	"Passer domesticus"	NA	"Extant"	26.56666667	NA	0	1	1	-27.2123	38.723901	400.56	1537.24	0.46	930	0
1139	74	"Atlantic"	"Azores"	"Terceira"	"Aves"	"Passeriformes"	"Estrildidae"	"Estrilda astrild"	NA	"Extant"	26.56666667	NA	0	1	1	-27.2123	38.723901	400.56	1537.24	0.46	930	0
1143	74	"Atlantic"	"Azores"	"Terceira"	"Aves"	"Passeriformes"	"Fringillidae"	"Fringilla coelebs"	126	"Extant"	23.96666667	1.379607636	0	1	1	-27.2123	38.723901	400.56	1537.24	0.46	930	0
1152	74	"Atlantic"	"Azores"	"Terceira"	"Aves"	"Passeriformes"	"Fringillidae"	"Serinus canaria"	NA	"Extant"	24.3	NA	0	1	1	-27.2123	38.723901	400.56	1537.24	0.46	930	0
1159	74	"Atlantic"	"Azores"	"Terceira"	"Aves"	"Passeriformes"	"Fringillidae"	"Carduelis chloris"	NA	"Extant"	26	NA	0	1	1	-27.2123	38.723901	400.56	1537.24	0.46	930	0
1165	74	"Atlantic"	"Azores"	"Terceira"	"Aves"	"Passeriformes"	"Fringillidae"	"Carduelis carduelis"	NA	"Extant"	16	NA	0	1	1	-27.2123	38.723901	400.56	1537.24	0.46	930	0
1172	39	"Pacific"	"Galapagos"	"SantaCruz"	"Mammalia"	"Rodentia"	"Cricetidae"	"Nesoryzomys darwini"	NA	"Extinct"	32.5	NA	1	0	1	-90.358406	-0.627248	987.09	1052.43	0.331	807	1
1173	39	"Pacific"	"Galapagos"	"SantaCruz"	"Mammalia"	"Rodentia"	"Cricetidae"	"Nesoryzomys indefessus"	NA	"Extant"	102.95	NA	1	0	1	-90.358406	-0.627248	987.09	1052.43	0.331	807	0
1174	49	"Pacific"	"SolomonIslands"	"Buka"	"Mammalia"	"Rodentia"	"Muridae"	"Melomys spechti"	NA	"Extant"	225	NA	0	0	1	154.626695	-5.221738	606.96	1455.9	0.362	371	0
1175	49	"Pacific"	"SolomonIslands"	"Buka"	"Mammalia"	"Rodentia"	"Muridae"	"Solomys ponceleti"	NA	"Extant"	1000	NA	0	0	1	154.626695	-5.221738	606.96	1455.9	0.362	371	0
